Case,Event,Activity,Timestamp
4,57,Signal food complete,2020-09-16 17:21:27.268
4,58,Bring food,2020-09-16 17:22:02.843
4,59,Deliver to customer,2020-09-16 17:26:52.137
4,60,EVENT 8 END,2020-09-16 17:26:52.137
5,61,start,2020-09-16 17:07:06.930
5,62,Take order,2020-09-16 17:10:32.225
5,63,Review order,2020-09-16 17:11:37.424
5,64,prepare drinks,2020-09-16 17:17:16.244
5,65,Bring drinks,2020-09-16 17:18:37.427
5,66,Review drinks,2020-09-16 17:19:03.829
5,67,Prepare main course,2020-09-16 17:22:32.218
5,68,Signal food complete,2020-09-16 17:22:37.218
5,69,Bring food,2020-09-16 17:23:19.851
5,70,Deliver to customer,2020-09-16 17:27:59.434
5,71,EVENT 8 END,2020-09-16 17:27:59.434
6,72,start,2020-09-16 17:07:32.184
6,73,Take order,2020-09-16 17:13:01.255
6,74,Review order,2020-09-16 17:13:49.672
6,75,prepare drinks,2020-09-16 17:19:19.358
6,76,Bring drinks,2020-09-16 17:19:56.879
6,77,Review drinks,2020-09-16 17:20:22.715
6,78,Prepare main course,2020-09-16 17:22:53.695
6,79,Signal food complete,2020-09-16 17:22:58.695
6,80,Bring food,2020-09-16 17:23:37.923
6,81,Deliver to customer,2020-09-16 17:27:41.861
6,82,EVENT 8 END,2020-09-16 17:27:41.861
7,83,start,2020-09-16 17:10:28.236
7,84,Take order,2020-09-16 17:14:50.294
7,85,Review order,2020-09-16 17:15:43.213
7,86,prepare drinks,2020-09-16 17:23:03.215
7,87,Bring drinks,2020-09-16 17:23:32.546
7,88,Review drinks,2020-09-16 17:23:59.720
7,89,Prepare main course,2020-09-16 17:25:44.842
7,90,Prepare starter,2020-09-16 17:27:37.911
7,91,Signal food complete,2020-09-16 17:27:42.911
7,92,Bring food,2020-09-16 17:28:16.776
7,93,Deliver to customer,2020-09-16 17:31:59.361
7,94,EVENT 8 END,2020-09-16 17:31:59.361
8,95,start,2020-09-16 17:12:59.813
8,96,Take order,2020-09-16 17:17:45.942
8,97,Review order,2020-09-16 17:19:02.264
8,98,prepare drinks,2020-09-16 17:24:50.954
8,99,Bring drinks,2020-09-16 17:25:14.196
8,100,Review drinks,2020-09-16 17:26:03.685
8,101,Prepare main course,2020-09-16 17:27:46.772
8,102,Prepare starter,2020-09-16 17:31:12.512
8,103,Signal food complete,2020-09-16 17:31:17.512
8,104,Bring food,2020-09-16 17:31:57.648
8,105,Deliver to customer,2020-09-16 17:37:00.179
8,106,EVENT 8 END,2020-09-16 17:37:00.179
9,107,start,2020-09-16 17:15:16.949
9,108,Take order,2020-09-16 17:21:01.998
9,109,Review order,2020-09-16 17:21:51.836
9,110,prepare drinks,2020-09-16 17:24:53.737
9,111,Bring drinks,2020-09-16 17:25:23.715
9,112,Review drinks,2020-09-16 17:27:02.873
9,113,Prepare main course,2020-09-16 17:29:24.975
9,114,Signal food complete,2020-09-16 17:29:29.975
9,115,Bring food,2020-09-16 17:30:25.067
9,116,Deliver to customer,2020-09-16 17:35:05.227
9,117,EVENT 8 END,2020-09-16 17:35:05.227
10,118,start,2020-09-16 17:18:18.637
10,119,Take order,2020-09-16 17:23:46.546
10,120,Review order,2020-09-16 17:25:00.931
10,121,prepare drinks,2020-09-16 17:28:06.118
10,122,Bring drinks,2020-09-16 17:28:41.542
10,123,Review drinks,2020-09-16 17:29:07.255
10,124,prepare drinks,2020-09-16 17:35:00.590
10,125,Bring drinks,2020-09-16 17:35:31.975
10,126,Review drinks,2020-09-16 17:35:56.973
10,127,Prepare main course,2020-09-16 17:36:00.465
10,128,Signal food complete,2020-09-16 17:36:05.465
10,129,Bring food,2020-09-16 17:36:45.324
10,130,Deliver to customer,2020-09-16 17:40:27.255
10,131,EVENT 8 END,2020-09-16 17:40:27.255
11,132,start,2020-09-16 17:21:34.072
11,133,Take order,2020-09-16 17:25:19.390
11,134,Review order,2020-09-16 17:26:44.391
11,135,prepare drinks,2020-09-16 17:30:55.785
11,136,Bring drinks,2020-09-16 17:31:29.089
11,137,Review drinks,2020-09-16 17:31:57.204
11,138,Prepare main course,2020-09-16 17:36:46.151
11,139,Signal food complete,2020-09-16 17:36:51.151
11,140,Bring food,2020-09-16 17:37:29.135
11,141,Deliver to customer,2020-09-16 17:41:31.955
11,142,EVENT 8 END,2020-09-16 17:41:31.955
12,143,start,2020-09-16 17:22:02.633
12,144,Take order,2020-09-16 17:26:28.181
12,145,Review order,2020-09-16 17:27:38.895
12,146,prepare drinks,2020-09-16 17:33:43.048
12,147,Bring drinks,2020-09-16 17:34:10.891
12,148,Review drinks,2020-09-16 17:34:34.878
12,149,Prepare main course,2020-09-16 17:36:05.397
12,150,Prepare starter,2020-09-16 17:37:01.417
12,151,Signal food complete,2020-09-16 17:37:06.417
12,152,Bring food,2020-09-16 17:37:34.623
12,153,Deliver to customer,2020-09-16 17:40:45.866
12,154,EVENT 8 END,2020-09-16 17:40:45.866
13,155,start,2020-09-16 17:23:29.067
13,156,Take order,2020-09-16 17:27:57.397
13,157,Review order,2020-09-16 17:28:55.048
13,158,prepare drinks,2020-09-16 17:32:06.681
13,159,Bring drinks,2020-09-16 17:32:39.669
13,160,Review drinks,2020-09-16 17:33:14.118
13,161,Prepare main course,2020-09-16 17:39:29.130
13,162,Signal food complete,2020-09-16 17:39:34.130
13,163,Bring food,2020-09-16 17:40:14.254
13,164,Deliver to customer,2020-09-16 17:44:11.479
13,165,EVENT 8 END,2020-09-16 17:44:11.479
14,166,start,2020-09-16 17:28:29.842
14,167,Take order,2020-09-16 17:33:19.789
14,168,Review order,2020-09-16 17:34:14.435
14,169,prepare drinks,2020-09-16 17:39:33.663
14,170,Bring drinks,2020-09-16 17:40:03.032
14,171,Review drinks,2020-09-16 17:40:31.277
14,172,Prepare main course,2020-09-16 17:45:21.228
14,173,Signal food complete,2020-09-16 17:45:26.228
14,174,Bring food,2020-09-16 17:46:00.420
14,175,Deliver to customer,2020-09-16 17:49:45.910
14,176,EVENT 8 END,2020-09-16 17:49:45.910
15,177,start,2020-09-16 17:30:50.024
15,178,Take order,2020-09-16 17:35:33.147
15,179,Review order,2020-09-16 17:36:26.108
15,180,prepare drinks,2020-09-16 17:42:53.880
15,181,Prepare starter,2020-09-16 17:42:54.511
15,182,Bring drinks,2020-09-16 17:44:03.148
15,183,Review drinks,2020-09-16 17:44:30.487
15,184,Prepare main course,2020-09-16 17:46:36.533
15,185,Signal food complete,2020-09-16 17:46:41.533
15,186,Bring food,2020-09-16 17:47:19.710
15,187,Deliver to customer,2020-09-16 17:50:57.871
15,188,EVENT 8 END,2020-09-16 17:50:57.871
16,189,start,2020-09-16 17:31:32.159
16,190,Take order,2020-09-16 17:36:30.404
16,191,Review order,2020-09-16 17:37:24.378
16,192,prepare drinks,2020-09-16 17:43:14.148
16,193,Bring drinks,2020-09-16 17:44:39.043
16,194,Review drinks,2020-09-16 17:45:18.757
16,195,Prepare main course,2020-09-16 17:48:41.406
16,196,Signal food complete,2020-09-16 17:48:46.406
16,197,Bring food,2020-09-16 17:49:25.072
16,198,Deliver to customer,2020-09-16 17:53:41.661
16,199,EVENT 8 END,2020-09-16 17:53:41.661
17,200,start,2020-09-16 17:33:15.133
17,201,Take order,2020-09-16 17:38:21.220
17,202,Review order,2020-09-16 17:39:19.708
17,203,prepare drinks,2020-09-16 17:42:39.240
17,204,Bring drinks,2020-09-16 17:43:44.110
17,205,Review drinks,2020-09-16 17:44:11.396
17,206,Prepare starter,2020-09-16 17:46:38.241
17,207,Prepare main course,2020-09-16 17:48:44.606
17,208,Signal food complete,2020-09-16 17:48:49.606
17,209,Bring food,2020-09-16 17:49:22.261
17,210,prepare drinks,2020-09-16 17:49:43.124
17,211,Bring drinks,2020-09-16 17:50:16.975
17,212,Review drinks,2020-09-16 17:50:47.164
17,213,Deliver to customer,2020-09-16 17:54:07.606
17,214,EVENT 8 END,2020-09-16 17:54:07.606
18,215,start,2020-09-16 17:33:35.775
18,216,Take order,2020-09-16 17:39:14.860
18,217,Review order,2020-09-16 17:40:12.216
18,218,prepare drinks,2020-09-16 17:45:10.085
18,219,Bring drinks,2020-09-16 17:45:51.947
18,220,Review drinks,2020-09-16 17:46:20.093
18,221,Prepare main course,2020-09-16 17:50:38.148
18,222,Signal food complete,2020-09-16 17:50:43.148
18,223,Bring food,2020-09-16 17:51:21.451
18,224,Deliver to customer,2020-09-16 17:55:17.711
18,225,EVENT 8 END,2020-09-16 17:55:17.711
19,226,start,2020-09-16 17:35:14.431
19,227,Take order,2020-09-16 17:40:03.170
19,228,Review order,2020-09-16 17:41:06.206
19,229,prepare drinks,2020-09-16 17:48:42.757
19,230,Bring drinks,2020-09-16 17:49:09.943
19,231,Review drinks,2020-09-16 17:49:45.273
19,232,Prepare main course,2020-09-16 17:50:13.913
19,233,Signal food complete,2020-09-16 17:50:18.913
19,234,Bring food,2020-09-16 17:51:05.427
19,235,Deliver to customer,2020-09-16 17:55:27.066
19,236,EVENT 8 END,2020-09-16 17:55:27.066
20,237,start,2020-09-16 17:35:26.687
20,238,Take order,2020-09-16 17:39:51.242
20,239,Review order,2020-09-16 17:40:33.658
20,240,prepare drinks,2020-09-16 17:47:03.419
20,241,Prepare starter,2020-09-16 17:47:17.497
20,242,Bring drinks,2020-09-16 17:47:30.263
20,243,Review drinks,2020-09-16 17:47:57.761
20,244,Prepare main course,2020-09-16 17:50:31.870
20,245,Signal food complete,2020-09-16 17:50:36.870
20,246,Bring food,2020-09-16 17:51:07.187
20,247,Deliver to customer,2020-09-16 17:55:15.400
20,248,EVENT 8 END,2020-09-16 17:55:15.400
21,249,start,2020-09-16 17:42:14.370
21,250,Take order,2020-09-16 17:47:06.976
21,251,Review order,2020-09-16 17:48:03.766
21,252,prepare drinks,2020-09-16 17:53:22.134
21,253,Bring drinks,2020-09-16 17:53:52.420
21,254,Review drinks,2020-09-16 17:54:38.568
21,255,Prepare starter,2020-09-16 17:55:40.280
21,256,Prepare main course,2020-09-16 17:59:39.676
21,257,Signal food complete,2020-09-16 17:59:44.676
21,258,Bring food,2020-09-16 18:00:21.399
21,259,Deliver to customer,2020-09-16 18:05:30.785
21,260,EVENT 8 END,2020-09-16 18:05:30.785
22,261,start,2020-09-16 17:42:20.633
22,262,Take order,2020-09-16 17:48:03.024
22,263,Review order,2020-09-16 17:49:03.940
22,264,prepare drinks,2020-09-16 17:56:21.795
22,265,Bring drinks,2020-09-16 17:56:44.679
22,266,Review drinks,2020-09-16 17:57:18.777
22,267,Prepare main course,2020-09-16 17:59:17.124
22,268,Signal food complete,2020-09-16 17:59:22.124
22,269,Bring food,2020-09-16 18:00:00.014
22,270,Deliver to customer,2020-09-16 18:02:48.173
22,271,EVENT 8 END,2020-09-16 18:02:48.173
23,272,start,2020-09-16 17:51:20.280
23,273,Take order,2020-09-16 17:56:24.098
23,274,Review order,2020-09-16 17:57:20.599
23,275,prepare drinks,2020-09-16 18:03:26.994
23,276,Bring drinks,2020-09-16 18:04:11.852
23,277,Review drinks,2020-09-16 18:04:45.623
23,278,Prepare main course,2020-09-16 18:08:01.935
23,279,Signal food complete,2020-09-16 18:08:06.935
23,280,Bring food,2020-09-16 18:10:09.015
23,281,Deliver to customer,2020-09-16 18:12:56.943
23,282,EVENT 8 END,2020-09-16 18:12:56.943
24,283,start,2020-09-16 17:52:16.334
24,284,Take order,2020-09-16 17:57:17.273
24,285,Review order,2020-09-16 17:58:16.142
24,286,prepare drinks,2020-09-16 18:03:35.900
24,287,Bring drinks,2020-09-16 18:04:41.389
24,288,Review drinks,2020-09-16 18:05:17.365
24,289,Prepare main course,2020-09-16 18:07:44.409
24,290,Signal food complete,2020-09-16 18:07:49.409
24,291,Bring food,2020-09-16 18:09:34.553
24,292,Deliver to customer,2020-09-16 18:13:40.211
24,293,EVENT 8 END,2020-09-16 18:13:40.211
25,294,start,2020-09-16 17:53:15.205
25,295,Take order,2020-09-16 17:58:13.736
25,296,Review order,2020-09-16 17:59:22.043
25,297,prepare drinks,2020-09-16 18:04:08.555
25,298,Bring drinks,2020-09-16 18:04:46.536
25,299,Review drinks,2020-09-16 18:05:48.407
25,300,Prepare starter,2020-09-16 18:08:50.904
25,301,Prepare main course,2020-09-16 18:09:41.447
25,302,Signal food complete,2020-09-16 18:09:46.447
25,303,Bring food,2020-09-16 18:15:05.338
25,304,Deliver to customer,2020-09-16 18:19:07.799
25,305,EVENT 8 END,2020-09-16 18:19:07.799
26,306,start,2020-09-16 17:53:23.816
26,307,Take order,2020-09-16 17:57:55.209
26,308,Review order,2020-09-16 17:59:16.081
26,309,prepare drinks,2020-09-16 18:04:23.311
26,310,Bring drinks,2020-09-16 18:04:51.727
26,311,Review drinks,2020-09-16 18:05:59.050
26,312,Prepare main course,2020-09-16 18:08:35.568
26,313,Signal food complete,2020-09-16 18:08:40.568
26,314,Bring food,2020-09-16 18:14:39.298
26,315,Deliver to customer,2020-09-16 18:18:19.267
26,316,EVENT 8 END,2020-09-16 18:18:19.267
27,317,start,2020-09-16 17:54:36.750
27,318,Take order,2020-09-16 17:59:21.758
27,319,Review order,2020-09-16 18:00:18.804
27,320,prepare drinks,2020-09-16 18:09:32.103
27,321,Prepare main course,2020-09-16 18:12:45.343
27,322,Bring drinks,2020-09-16 18:13:04.772
27,323,Review drinks,2020-09-16 18:13:34.631
27,324,Signal food complete,2020-09-16 18:16:41.356
27,325,Bring food,2020-09-16 18:17:50.131
27,326,Deliver to customer,2020-09-16 18:21:46.303
27,327,EVENT 8 END,2020-09-16 18:21:46.303
28,328,start,2020-09-16 18:00:51.265
28,329,Take order,2020-09-16 18:06:03.941
28,330,Review order,2020-09-16 18:07:11.937
28,331,prepare drinks,2020-09-16 18:13:05.356
28,332,Prepare starter,2020-09-16 18:14:02.588
28,333,Prepare main course,2020-09-16 18:16:36.356
28,334,Signal food complete,2020-09-16 18:16:52.376
28,335,Bring food,2020-09-16 18:18:27.701
28,336,Bring drinks,2020-09-16 18:18:58.522
28,337,Review drinks,2020-09-16 18:19:21.818
28,338,Deliver to customer,2020-09-16 18:22:59.787
28,339,EVENT 8 END,2020-09-16 18:22:59.787
29,340,start,2020-09-16 18:01:06.355
29,341,Take order,2020-09-16 18:06:13.885
29,342,Review order,2020-09-16 18:07:22.174
29,343,prepare drinks,2020-09-16 18:13:41.950
29,344,Prepare starter,2020-09-16 18:14:23.776
29,345,Prepare main course,2020-09-16 18:18:33.292
29,346,Signal food complete,2020-09-16 18:18:38.292
29,347,Bring drinks,2020-09-16 18:19:12.871
29,348,Bring food,2020-09-16 18:19:17.438
29,349,Review drinks,2020-09-16 18:19:39.298
29,350,Deliver to customer,2020-09-16 18:22:50.462
29,351,EVENT 8 END,2020-09-16 18:22:50.462
30,352,start,2020-09-16 18:01:41.665
30,353,Take order,2020-09-16 18:06:41.206
30,354,Review order,2020-09-16 18:07:41.551
30,355,prepare drinks,2020-09-16 18:12:28.818
30,356,Prepare main course,2020-09-16 18:16:47.376
30,357,Prepare starter,2020-09-16 18:17:07.092
30,358,Signal food complete,2020-09-16 18:17:12.092
30,359,Bring food,2020-09-16 18:18:49.308
30,360,Bring drinks,2020-09-16 18:18:50.711
30,361,Review drinks,2020-09-16 18:19:27.507
30,362,Deliver to customer,2020-09-16 18:23:23.719
30,363,EVENT 8 END,2020-09-16 18:23:23.719
31,364,start,2020-09-16 18:02:21.310
31,365,Take order,2020-09-16 18:07:03.793
31,366,Review order,2020-09-16 18:08:23.624
31,367,prepare drinks,2020-09-16 18:15:06.197
31,368,Prepare starter,2020-09-16 18:17:57.509
31,369,Prepare main course,2020-09-16 18:18:53.992
31,370,Signal food complete,2020-09-16 18:18:58.992
31,371,Bring food,2020-09-16 18:19:36.706
31,372,Bring drinks,2020-09-16 18:19:48.642
31,373,Review drinks,2020-09-16 18:20:28.053
31,374,Deliver to customer,2020-09-16 18:22:39.632
31,375,EVENT 8 END,2020-09-16 18:22:39.632
32,376,start,2020-09-16 18:03:20.918
32,377,Take order,2020-09-16 18:08:30.150
32,378,Review order,2020-09-16 18:09:34.179
32,379,prepare drinks,2020-09-16 18:18:34.679
32,380,Prepare main course,2020-09-16 18:18:59.741
32,381,Bring drinks,2020-09-16 18:20:47.273
32,382,Prepare starter,2020-09-16 18:20:48.192
32,383,Signal food complete,2020-09-16 18:20:53.192
32,384,Bring food,2020-09-16 18:21:29.232
32,385,Review drinks,2020-09-16 18:22:21.968
32,386,Deliver to customer,2020-09-16 18:27:13.917
32,387,EVENT 8 END,2020-09-16 18:27:13.917
33,388,start,2020-09-16 18:04:32.959
33,389,Take order,2020-09-16 18:10:22.058
33,390,Review order,2020-09-16 18:11:21.265
33,391,prepare drinks,2020-09-16 18:20:04.822
33,392,Bring drinks,2020-09-16 18:21:09.524
33,393,Prepare main course,2020-09-16 18:21:41.461
33,394,Signal food complete,2020-09-16 18:21:46.461
33,395,Bring food,2020-09-16 18:22:24.169
33,396,Review drinks,2020-09-16 18:22:44.257
33,397,Deliver to customer,2020-09-16 18:27:27.757
33,398,EVENT 8 END,2020-09-16 18:27:27.757
34,399,start,2020-09-16 18:06:02.141
34,400,Take order,2020-09-16 18:10:42.836
34,401,Review order,2020-09-16 18:11:56.255
34,402,prepare drinks,2020-09-16 18:18:22.108
34,403,Prepare starter,2020-09-16 18:20:39.615
34,404,Bring drinks,2020-09-16 18:20:42.313
34,405,Review drinks,2020-09-16 18:22:18.215
34,406,Prepare main course,2020-09-16 18:22:50.053
34,407,Signal food complete,2020-09-16 18:22:55.053
34,408,Bring food,2020-09-16 18:23:30.799
34,409,Deliver to customer,2020-09-16 18:28:50.324
34,410,EVENT 8 END,2020-09-16 18:28:50.324
35,411,start,2020-09-16 18:06:20.529
35,412,Take order,2020-09-16 18:10:54.422
35,413,Review order,2020-09-16 18:11:48.093
35,414,prepare drinks,2020-09-16 18:20:14.145
35,415,Bring drinks,2020-09-16 18:21:19.283
35,416,Prepare main course,2020-09-16 18:22:03.501
35,417,Signal food complete,2020-09-16 18:22:08.501
35,418,Bring food,2020-09-16 18:22:43.764
35,419,Review drinks,2020-09-16 18:23:07.503
35,420,Deliver to customer,2020-09-16 18:26:36.805
35,421,EVENT 8 END,2020-09-16 18:26:36.805
36,422,start,2020-09-16 18:08:15.366
36,423,Take order,2020-09-16 18:13:10.097
36,424,Review order,2020-09-16 18:14:06.834
36,425,prepare drinks,2020-09-16 18:23:04.531
36,426,Bring drinks,2020-09-16 18:23:38.152
36,427,Prepare main course,2020-09-16 18:24:27.140
36,428,Signal food complete,2020-09-16 18:24:32.140
36,429,Review drinks,2020-09-16 18:24:35.294
36,430,Bring food,2020-09-16 18:24:59.141
36,431,Deliver to customer,2020-09-16 18:29:31.481
36,432,EVENT 8 END,2020-09-16 18:29:31.481
37,433,start,2020-09-16 18:10:33.835
37,434,Take order,2020-09-16 18:16:41.474
37,435,Review order,2020-09-16 18:17:29.383
37,436,prepare drinks,2020-09-16 18:24:49.259
37,437,Bring drinks,2020-09-16 18:25:13.797
37,438,Review drinks,2020-09-16 18:26:42.843
37,439,Prepare main course,2020-09-16 18:28:00.117
37,440,Signal food complete,2020-09-16 18:28:05.117
37,441,Bring food,2020-09-16 18:28:46.932
37,442,Deliver to customer,2020-09-16 18:32:56.877
37,443,EVENT 8 END,2020-09-16 18:32:56.877
38,444,start,2020-09-16 18:16:53.505
38,445,Take order,2020-09-16 18:21:41.884
38,446,Review order,2020-09-16 18:24:05.265
38,447,prepare drinks,2020-09-16 18:28:44.705
38,448,Bring drinks,2020-09-16 18:29:11.183
38,449,Review drinks,2020-09-16 18:29:39.656
38,450,Prepare starter,2020-09-16 18:31:23.349
38,451,Prepare main course,2020-09-16 18:33:49.250
38,452,Signal food complete,2020-09-16 18:33:54.250
38,453,Bring food,2020-09-16 18:34:32.630
38,454,Deliver to customer,2020-09-16 18:39:07.742
38,455,EVENT 8 END,2020-09-16 18:39:07.742
39,456,start,2020-09-16 18:17:36.555
39,457,Take order,2020-09-16 18:23:01.831
39,458,Review order,2020-09-16 18:24:04.951
39,459,prepare drinks,2020-09-16 18:27:45.861
39,460,Bring drinks,2020-09-16 18:28:11.598
39,461,Prepare starter,2020-09-16 18:28:34.254
39,462,Review drinks,2020-09-16 18:28:41.478
39,463,Prepare main course,2020-09-16 18:35:04.661
39,464,Signal food complete,2020-09-16 18:35:09.661
39,465,Bring food,2020-09-16 18:35:56.658
39,466,Deliver to customer,2020-09-16 18:40:48.902
39,467,EVENT 8 END,2020-09-16 18:40:48.902
40,468,start,2020-09-16 18:18:59.291
40,469,Take order,2020-09-16 18:23:21.203
40,470,Review order,2020-09-16 18:24:17.814
40,471,prepare drinks,2020-09-16 18:30:30.482
40,472,Bring drinks,2020-09-16 18:30:55.885
40,473,Review drinks,2020-09-16 18:31:22.264
40,474,Prepare main course,2020-09-16 18:35:15.537
40,475,Signal food complete,2020-09-16 18:35:20.537
40,476,Bring food,2020-09-16 18:36:36.099
40,477,Deliver to customer,2020-09-16 18:40:13.381
40,478,EVENT 8 END,2020-09-16 18:40:13.381
41,479,start,2020-09-16 18:21:06.514
41,480,Take order,2020-09-16 18:28:25.548
41,481,Review order,2020-09-16 18:29:24.029
41,482,prepare drinks,2020-09-16 18:35:17.942
41,483,Bring drinks,2020-09-16 18:37:41.621
41,484,Review drinks,2020-09-16 18:38:09.254
41,485,Prepare main course,2020-09-16 18:39:32.248
41,486,Signal food complete,2020-09-16 18:39:42.248
41,487,Bring food,2020-09-16 18:40:53.472
41,488,prepare drinks,2020-09-16 18:43:21.354
41,489,Bring drinks,2020-09-16 18:43:54.204
41,490,Review drinks,2020-09-16 18:44:24.556
41,491,Deliver to customer,2020-09-16 18:48:00.213
41,492,EVENT 8 END,2020-09-16 18:48:00.213
42,493,start,2020-09-16 18:21:23.043
42,494,Take order,2020-09-16 18:26:14.938
42,495,Review order,2020-09-16 18:27:45.038
42,496,prepare drinks,2020-09-16 18:33:18.539
42,497,Bring drinks,2020-09-16 18:33:46.480
42,498,Review drinks,2020-09-16 18:34:17.579
42,499,Prepare main course,2020-09-16 18:38:27.110
42,500,Signal food complete,2020-09-16 18:39:37.248
42,501,Bring food,2020-09-16 18:40:15.761
42,502,Deliver to customer,2020-09-16 18:44:16.068
42,503,EVENT 8 END,2020-09-16 18:44:16.068
43,504,start,2020-09-16 18:24:34.585
43,505,Take order,2020-09-16 18:29:12.455
43,506,Review order,2020-09-16 18:30:11.579
43,507,prepare drinks,2020-09-16 18:33:43.353
43,508,Bring drinks,2020-09-16 18:34:08.249
43,509,Review drinks,2020-09-16 18:34:35.365
43,510,Prepare starter,2020-09-16 18:37:34.043
43,511,Prepare main course,2020-09-16 18:40:09.161
43,512,Signal food complete,2020-09-16 18:40:14.161
43,513,Bring food,2020-09-16 18:41:44.784
43,514,Deliver to customer,2020-09-16 18:45:10.739
43,515,EVENT 8 END,2020-09-16 18:45:10.739
44,516,start,2020-09-16 18:25:52.706
44,517,Take order,2020-09-16 18:31:31.252
44,518,Review order,2020-09-16 18:32:32.480
44,519,prepare drinks,2020-09-16 18:37:13.573
44,520,Bring drinks,2020-09-16 18:38:10.593
44,521,Review drinks,2020-09-16 18:38:38.508
44,522,Prepare main course,2020-09-16 18:42:59.371
44,523,Signal food complete,2020-09-16 18:43:04.371
44,524,Bring food,2020-09-16 18:43:36.667
44,525,Deliver to customer,2020-09-16 18:47:12.907
44,526,EVENT 8 END,2020-09-16 18:47:12.907
45,527,start,2020-09-16 18:27:15.251
45,528,Take order,2020-09-16 18:32:25.418
45,529,Review order,2020-09-16 18:33:32.042
45,530,prepare drinks,2020-09-16 18:37:35.325
45,531,Bring drinks,2020-09-16 18:38:38.061
45,532,Review drinks,2020-09-16 18:39:14.000
45,533,Prepare main course,2020-09-16 18:43:48.353
45,534,Signal food complete,2020-09-16 18:43:53.353
45,535,Bring food,2020-09-16 18:44:35.984
45,536,Deliver to customer,2020-09-16 18:48:31.034
45,537,EVENT 8 END,2020-09-16 18:48:31.034
46,538,start,2020-09-16 18:29:13.869
46,539,Take order,2020-09-16 18:34:15.253
46,540,Review order,2020-09-16 18:35:06.321
46,541,prepare drinks,2020-09-16 18:40:14.913
46,542,Prepare starter,2020-09-16 18:42:31.677
46,543,Bring drinks,2020-09-16 18:42:35.593
46,544,Review drinks,2020-09-16 18:43:05.454
46,545,Prepare main course,2020-09-16 18:45:04.882
46,546,Signal food complete,2020-09-16 18:45:09.882
46,547,Bring food,2020-09-16 18:45:49.442
46,548,Deliver to customer,2020-09-16 18:48:59.724
46,549,EVENT 8 END,2020-09-16 18:48:59.724
47,550,start,2020-09-16 18:29:23.205
47,551,Take order,2020-09-16 18:34:05.574
47,552,Review order,2020-09-16 18:34:44.468
47,553,prepare drinks,2020-09-16 18:40:26.245
47,554,Bring drinks,2020-09-16 18:43:00.795
47,555,Review drinks,2020-09-16 18:43:28.953
47,556,Prepare starter,2020-09-16 18:44:26.490
